,distance,following_x,front_x,frame,front_speed,front_a,following_speed,following_a,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature
1,24.21999999999997,0.0,24.21999999999997,2699,23.99999999999949,0.0,22.25000000000108,18.74999999994742,135,136,8.08,7.18,Truck,Car,,
2,24.25999999999999,0.9199999999999591,25.17999999999995,2700,23.99999999999949,0.0,22.999999999998977,18.74999999994742,135,136,8.08,7.18,Truck,Car,,
3,24.30000000000001,1.8599999999999568,26.159999999999968,2701,24.500000000000455,12.500000000024158,23.499999999999943,12.500000000024158,135,136,8.08,7.18,Truck,Car,,
4,24.310000000000002,2.8099999999999454,27.119999999999948,2702,23.99999999999949,12.500000000024158,23.749999999999716,6.249999999994316,135,136,8.08,7.18,Truck,Car,,
5,24.310000000000002,3.769999999999982,28.079999999999984,2703,24.00000000000091,3.552713678800501e-11,24.00000000000091,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
6,24.310000000000002,4.71999999999997,29.029999999999973,2704,23.749999999999716,6.250000000029843,23.749999999999716,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
7,24.310000000000002,5.67999999999995,29.989999999999952,2705,23.99999999999949,6.249999999994316,23.99999999999949,6.249999999994316,135,136,8.08,7.18,Truck,Car,,
8,24.29000000000002,6.659999999999968,30.94999999999999,2706,24.00000000000091,3.552713678800501e-11,24.500000000000455,12.500000000024158,135,136,8.08,7.18,Truck,Car,,
9,24.279999999999973,7.639999999999986,31.91999999999996,2707,24.24999999999926,6.2499999999587885,24.500000000000455,0.0,135,136,8.08,7.18,Truck,Car,,
10,24.269999999999982,8.629999999999995,32.89999999999998,2708,24.500000000000455,6.250000000029843,24.750000000000227,6.249999999994316,135,136,8.08,7.18,Truck,Car,,
11,24.260000000000048,9.619999999999948,33.879999999999995,2709,24.500000000000455,0.0,24.749999999998806,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
12,24.25,10.579999999999984,34.829999999999984,2710,23.749999999999716,18.750000000018474,24.00000000000091,18.74999999994742,135,136,8.08,7.18,Truck,Car,,
13,24.25,11.539999999999964,35.789999999999964,2711,23.99999999999949,6.249999999994316,23.99999999999949,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
14,24.24000000000001,12.509999999999991,36.75,2712,24.00000000000091,3.552713678800501e-11,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
15,24.230000000000018,13.489999999999952,37.71999999999997,2713,24.24999999999926,6.2499999999587885,24.499999999999034,6.2499999999587885,135,136,8.08,7.18,Truck,Car,,
16,24.21999999999997,14.449999999999989,38.66999999999996,2714,23.749999999999716,12.499999999988631,24.00000000000091,12.499999999953104,135,136,8.08,7.18,Truck,Car,,
17,24.19999999999999,15.419999999999959,39.61999999999995,2715,23.749999999999716,0.0,24.24999999999926,6.2499999999587885,135,136,8.08,7.18,Truck,Car,,
18,24.189999999999998,16.399999999999977,40.589999999999975,2716,24.250000000000682,12.500000000024158,24.500000000000455,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
19,24.189999999999998,17.369999999999948,41.559999999999945,2717,24.24999999999926,3.552713678800501e-11,24.24999999999926,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
20,24.170000000000016,18.339999999999975,42.50999999999999,2718,23.750000000001137,12.499999999953104,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
21,24.170000000000016,19.299999999999955,43.46999999999997,2719,23.99999999999949,6.2499999999587885,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
22,24.159999999999968,20.269999999999982,44.42999999999995,2720,23.99999999999949,0.0,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
23,24.160000000000025,21.22999999999996,45.389999999999986,2721,24.00000000000091,3.552713678800501e-11,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
24,24.149999999999977,22.19999999999999,46.349999999999966,2722,23.99999999999949,3.552713678800501e-11,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
25,24.139999999999986,23.16999999999996,47.309999999999945,2723,23.99999999999949,0.0,24.24999999999926,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
26,24.120000000000005,24.139999999999986,48.25999999999999,2724,23.750000000001137,6.2499999999587885,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
27,24.100000000000023,25.109999999999957,49.20999999999998,2725,23.749999999999716,3.552713678800501e-11,24.24999999999926,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
28,24.089999999999975,26.069999999999993,50.15999999999997,2726,23.749999999999716,0.0,24.00000000000091,6.2499999999587885,135,136,8.08,7.18,Truck,Car,,
29,24.079999999999984,27.039999999999964,51.11999999999995,2727,23.99999999999949,6.249999999994316,24.24999999999926,6.2499999999587885,135,136,8.08,7.18,Truck,Car,,
30,24.079999999999984,28.00999999999999,52.089999999999975,2728,24.250000000000682,6.250000000029843,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
31,24.079999999999984,28.97999999999996,53.059999999999945,2729,24.24999999999926,3.552713678800501e-11,24.24999999999926,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
32,24.079999999999984,29.94999999999999,54.02999999999997,2730,24.250000000000682,3.552713678800501e-11,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
33,24.08000000000004,30.91999999999996,55.0,2731,24.250000000000682,0.0,24.24999999999926,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
34,24.069999999999993,31.889999999999986,55.95999999999998,2732,23.99999999999949,6.250000000029843,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
35,24.060000000000002,32.85999999999996,56.91999999999996,2733,23.99999999999949,0.0,24.24999999999926,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
36,24.060000000000002,33.829999999999984,57.889999999999986,2734,24.250000000000682,6.250000000029843,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
37,24.05000000000001,34.789999999999964,58.839999999999975,2735,23.749999999999716,12.500000000024158,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
38,24.039999999999964,35.75999999999999,59.799999999999955,2736,23.99999999999949,6.249999999994316,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
39,24.03000000000003,36.72999999999996,60.75999999999999,2737,24.00000000000091,3.552713678800501e-11,24.24999999999926,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
40,24.039999999999964,37.69,61.72999999999996,2738,24.24999999999926,6.2499999999587885,24.00000000000091,6.2499999999587885,135,136,8.08,7.18,Truck,Car,,
41,24.03000000000003,38.65999999999997,62.69,2739,24.00000000000091,6.2499999999587885,24.24999999999926,6.2499999999587885,135,136,8.08,7.18,Truck,Car,,
42,24.029999999999973,39.629999999999995,63.65999999999997,2740,24.24999999999926,6.2499999999587885,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
43,24.029999999999973,40.589999999999975,64.61999999999995,2741,23.99999999999949,6.249999999994316,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
44,24.03000000000003,41.549999999999955,65.57999999999998,2742,24.00000000000091,3.552713678800501e-11,23.99999999999949,0.0,135,136,8.08,7.18,Truck,Car,,
45,24.019999999999982,42.51999999999998,66.53999999999996,2743,23.99999999999949,3.552713678800501e-11,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
46,24.02000000000004,43.47999999999996,67.5,2744,24.00000000000091,3.552713678800501e-11,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
47,24.00999999999999,44.44999999999999,68.45999999999998,2745,23.99999999999949,3.552713678800501e-11,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
48,24.00999999999999,45.40999999999997,69.41999999999996,2746,23.99999999999949,0.0,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
49,23.989999999999952,46.379999999999995,70.36999999999995,2747,23.749999999999716,6.249999999994316,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
50,23.980000000000018,47.349999999999966,71.32999999999998,2748,24.00000000000091,6.250000000029843,24.24999999999926,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
51,23.97999999999996,48.31999999999999,72.29999999999995,2749,24.24999999999926,6.2499999999587885,24.250000000000682,3.552713678800501e-11,135,136,8.08,7.18,Truck,Car,,
52,23.99000000000001,49.27999999999997,73.26999999999998,2750,24.250000000000682,3.552713678800501e-11,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
53,23.97999999999996,50.25,74.22999999999996,2751,23.99999999999949,6.250000000029843,24.250000000000682,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
54,23.980000000000018,51.20999999999998,75.19,2752,24.00000000000091,3.552713678800501e-11,23.99999999999949,6.250000000029843,135,136,8.08,7.18,Truck,Car,,
55,23.980000000000018,52.16999999999996,76.14999999999998,2753,23.99999999999949,3.552713678800501e-11,23.99999999999949,0.0,135,136,8.08,7.18,Truck,Car,,
